standard_id,designation,title,publisher,record_type,country_scope,primary_category,latest_known_edition,applicability,summary,official_url,source_download_url,notes
IEEE-C57-91-2025,IEEE C57.91-2025,IEEE Guide for Loading Mineral-Oil-Immersed Transformers and Step-Voltage Regulators,IEEE,guide,International / North America,C57 transformers regulators and reactors - Liquid-Immersed Transformers,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.91-2025.",https://standards.ieee.org/ieee/C57.91/7163,,IEEE SA page status: Active Standard. Published: 2026-03-05. IEEE record number: 7163.
IEEE-C57-93-2019,IEEE C57.93-2019,IEEE Guide for Installation and Maintenance of Liquid-Immersed Power Transformers,IEEE,guide,International / North America,C57 transformers regulators and reactors - Liquid-Immersed Transformers,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.93-2019.",https://standards.ieee.org/ieee/C57.93/5457,,IEEE SA page status: Active Standard. Published: 2019-05-29. IEEE record number: 5457.
IEEE-C57-93A-2025,IEEE C57.93a-2025,IEEE Guide for Installation and Maintenance of Liquid-Immersed Power Transformers Amendment 1: Cold Start of Power Transformers Filled with Natural Ester Liquids,IEEE,amendment,International / North America,C57 transformers regulators and reactors - Liquid-Immersed Transformers,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.93a-2025.",https://standards.ieee.org/ieee/C57.93a/11970,,IEEE SA page status: Active Standard. Published: 2025-06-25. IEEE record number: 11970.
IEEE-C57-94-2025,IEEE C57.94-2025,"IEEE Recommended Practice for Installation, Application, Operation, and Maintenance of Dry-Type Distribution and Power Transformers",IEEE,recommended_practice,International / North America,C57 transformers regulators and reactors - Dry-Type Transformers,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.94-2025.",https://standards.ieee.org/ieee/C57.94/10864,,IEEE SA page status: Active Standard. Published: 2026-05-05. IEEE record number: 10864.
IEEE-C57-100-2022,IEEE C57.100-2022,"IEEE Standard for Test Procedure for Thermal Evaluation of Insulation Systems for Liquid-Immersed Distribution, Power, and Regulating Transformers",IEEE,standard,International / North America,C57 transformers regulators and reactors - Test Codes and Methods,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.100-2022.",https://standards.ieee.org/ieee/C57.100/7437,,IEEE SA page status: Active Standard. Published: 2023-03-24. IEEE record number: 7437.
IEEE-C57-104-2019,IEEE C57.104-2019,IEEE Guide for the Interpretation of Gases Generated in Mineral Oil-Immersed Transformers,IEEE,guide,International / North America,C57 transformers regulators and reactors - Liquid-Immersed Transformers,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.104-2019.",https://standards.ieee.org/ieee/C57.104/7476,,IEEE SA page status: Active Standard. Published: 2019-11-01. IEEE record number: 7476.
IEEE-C57-105-2019,IEEE C57.105-2019,IEEE Guide for Application of Transformer Connections in Three-Phase Electrical Systems,IEEE,guide,International / North America,C57 transformers regulators and reactors - Bushings Accessories and Enclosures,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.105-2019.",https://standards.ieee.org/ieee/C57.105/6121,,IEEE SA page status: Active Standard. Published: 2020-03-31. IEEE record number: 6121.
IEEE-C57-105-2019-COR-1-2023,IEEE C57.105-2019/Cor 1-2023,IEEE Guide for Application of Transformer Connections in Three Phase Electrical Systems - Corrigendum 1,IEEE,corrigendum,International / North America,C57 transformers regulators and reactors - Bushings Accessories and Enclosures,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.105-2019/Cor 1-2023.",https://standards.ieee.org/ieee/C57.105-2019_Cor_1/10479,,IEEE SA page status: Active Standard. Published: 2024-05-03. IEEE record number: 10479.
IEEE-C57-107-2024,IEEE C57.107-2024,IEEE Recommended Practice for Developing Short-Term Overexcitation V/Hz Curves for Transformers Directly Connected to Generators,IEEE,recommended_practice,International / North America,C57 transformers regulators and reactors - General Transformer Requirements,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.107-2024.",https://standards.ieee.org/ieee/C57.107/11177,,IEEE SA page status: Active Standard. Published: 2024-06-14. IEEE record number: 11177.
IEEE-C57-109-2018,IEEE C57.109-2018,IEEE Guide for Liquid-Immersed Transformers Through-Fault-Current Duration,IEEE,guide,International / North America,C57 transformers regulators and reactors - Liquid-Immersed Transformers,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.109-2018.",https://standards.ieee.org/ieee/C57.109/6120,,IEEE SA page status: Active Standard. Published: 2018-10-05. IEEE record number: 6120.
IEEE-C57-110-2018,IEEE C57.110-2018,IEEE Recommended Practice for Establishing Liquid Immersed and Dry-Type Power and Distribution Transformer Capability when Supplying Nonsinusoidal Load Currents,IEEE,recommended_practice,International / North America,C57 transformers regulators and reactors - Dry-Type Transformers,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.110-2018.",https://standards.ieee.org/ieee/C57.110/5948,,IEEE SA page status: Active Standard. Published: 2018-10-31. IEEE record number: 5948.
IEEE-C57-113-2023,IEEE C57.113-2023,IEEE Recommended Practice for Partial Discharge Measurement in Liquid-Filled Power Transformers and Shunt Reactors,IEEE,recommended_practice,International / North America,C57 transformers regulators and reactors - Test Codes and Methods,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C57 family metadata record for transformers, reactors, insulating liquids, bushings, and related transformer equipment; this record points to the official IEEE SA page for IEEE C57.113-2023.",https://standards.ieee.org/ieee/C57.113/7214,,IEEE SA page status: Active Standard. Published: 2024-03-12. IEEE record number: 7214.
